"Academic Yr","Year Term","Semester","Ungrad Grad","Entry Status","College/School","Academic Division","Academic Department","Major Short Nm","Student Headcount",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","African American Studies","African American Studies","15",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Anthropology","Anthropology","51",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Economics","Economics","913",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Asian Am & Asian Diasp St","7",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Chicano Studies","37",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Ethnic Studies","68",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Ethnic Studies","Native American Studies","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Gender & Womens Studies","Gender & Womens Studies","18",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Geography","Geography","29",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","History","History","105",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Cognitive Science","495",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Global Studies","70",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Political Economy","234",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Linguistics","Linguistics","65",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Political Science","Political Science","523",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Psychology","Psychology","478",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Social Sciences Division","Sociology","Sociology","268",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undeclared","L&S Undeclared","Letters & Sci Undeclared","10055",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","American Studies","37",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","Interdisciplinary Studies","53",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Clg of Letters & Science","L&S Undergrad Studies Division","UG Interdisciplinary Studies","Media Studies","272",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Haas School of Business","Haas School of Business","Business","Business Administration","860",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Other EVCP Programs","Other EVCP Programs","Other EVCP Programs","Other Undeclared","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Ag & Resource Econ & Pol","Environ Econ & Policy","279",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Conserv & Resource Stds","201",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Eco Mgmt & For-Forestry","21",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Eco Mgmt & For-Nat Res Mgmt","40",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Environmental Sciences","412",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Molecular Environ Biology","397",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Env Sci, Policy, & Mgmt","Society and Environment","280",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nut Sci-Physio & Metabol","111",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Sci-Dietetics","2",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Sci-Toxicology","22",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Nutritional Sciences & Tox","Nutritional Science","234",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Other Clg of Natural Res Pgms","CNR Undeclared","70",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Plant & Microbial Biology","Genetics & Plant Biology","104",""
"2023-24","2023 Fall","Fall","Undergraduate","Freshman Entrant","Rausser Clg Natural Resources","Rausser Clg Natural Resources","Plant & Microbial Biology","Microbial Biology","272",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemical Biology","4",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemistry","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Data Science Undergrad Studies","Data Science Undergrad Studies","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Letters & Science","L&S Arts & Humanities Division","Film and Media","Film","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Letters & Science","L&S Math & Phys Sciences Div","Physics","Physics","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Letters & Science","L&S Social Sciences Division","Interdisc Social Science Pgms","Political Economy","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Letters & Science","L&S Social Sciences Division","Political Science","Political Science","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Other","Clg of Letters & Science","L&S Undeclared","L&S Undeclared","Letters & Sci Undeclared","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chem & Biomolecular Eng","Chemical Engineering","80",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemical Biology","30",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Chemistry","Clg of Chemistry","Chemistry","Chemistry","63",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Data Science Undergrad Studies","Data Science Undergrad Studies","313",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Elec Eng & Computer Sci - CDSS","CDSS Computer Science","207",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Comp Data Sci & Soc","Clg of Comp Data Sci & Soc","Statistics","Statistics","38",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Bioengineering","Bioengineering","34",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Civil & Environmental Eng","Civil Engineering","68",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Electrical Eng & Computer Sci","Electrical Eng & Comp Sci","302",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Energy Engineering","3",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Eng Math & Statistics","2",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Engineering Physics","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Engineering Science","Environmental Eng Science","2",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Industrial Eng & Ops Research","Industrial Eng & Ops Rsch","8",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Materials Science & Eng","Materials Science & Eng","14",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Mechanical Engineering","Mechanical Engineering","160",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Engineering","Clg of Engineering","Nuclear Engineering","Nuclear Engineering","11",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Architecture","Architecture","88",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","City & Regional Planning","Urban Studies","17",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Inst of Urban & Reg Dev Pgms","Sustainable Environ Dsgn","4",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Environmental Design","Clg of Environmental Design","Landscape Arch & Env Plan","Landscape Architecture","3",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Chemistry","L&S Chemistry","6",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Legal Studies","L&S Legal Studies","106",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Ops Rsch & Mgmt Sci","L&S Ops Research & Mgmt Sci","2",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Public Health","L&S Public Health","29",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Administered Programs","L&S Social Welfare","L&S Social Welfare","72",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Ancient Grk & Roman Studies","12",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Ancient Greek & Roman Studies","Greek & Latin","2",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Art Practice","Art","74",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Comparative Literature","Comparative Literature","25",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","East Asian Lang & Culture","Chinese Language","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","East Asian Lang & Culture","E Asian Rel, Thought, & Cul","6",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","East Asian Lang & Culture","Japanese Language","8",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","English","English","194",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Film and Media","Film","104",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","French","French","6",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","History of Art","History of Art","64",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Middle Eastern Lang & Cultures","Ancnt Egypt/NE Art & Archae","1",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Middle Eastern Lang & Cultures","MELC Languages & Literature","5",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Middle Eastern Lang & Cultures","MELC Middle Eastern Worlds","4",""
"2023-24","2023 Fall","Fall","Undergraduate","Transfer Entrant","Clg of Letters & Science","L&S Arts & Humanities Division","Music","Music","38",""
